# BLASTN 2.13.0+
# Query: Seq_H
# Database: ../input/ncbi_virus_110119_2.txt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10843 hits found
Seq_H	MG772933	89.112	21702	2276	68	1	21664	33	21685	0.0	26904
Seq_H	MG772933	89.000	6791	719	23	23043	29825	22992	29762	0.0	8377
Seq_H	MG772933	77.289	546	116	7	22299	22840	22305	22846	6.53e-82	315
Seq_H	MG772934	88.660	18272	2035	34	3297	21549	3247	21500	0.0	22229
Seq_H	MG772934	89.094	6785	706	26	23052	29825	22931	29692	0.0	8399
Seq_H	MG772934	92.696	3190	226	6	1	3187	33	3218	0.0	4593
Seq_H	MG772934	76.330	545	123	5	22299	22840	22236	22777	1.42e-73	287
Seq_H	AY395003	82.338	17716	2942	169	3924	21545	3832	21454	0.0	15208
Seq_H	AY395003	80.096	5416	988	65	22507	27878	22378	27747	0.0	3947
Seq_H	AY395003	89.994	1629	144	12	28225	29838	27999	29623	0.0	2087
Seq_H	AY395003	79.173	1887	359	28	23	1891	1	1871	0.0	1277
Seq_H	AY395003	76.896	567	119	11	2568	3125	2548	3111	8.45e-81	311
Seq_H	AY395003	73.697	403	94	11	3305	3701	3219	3615	2.52e-31	147
Seq_H	AY394996	82.338	17716	2942	169	3924	21545	3868	21490	0.0	15208
Seq_H	AY394996	80.096	5416	988	65	22507	27878	22414	27783	0.0	3947
Seq_H	AY394996	89.994	1629	144	12	28225	29838	28035	29659	0.0	2087
Seq_H	AY394996	79.309	1909	360	29	1	1891	16	1907	0.0	1304
Seq_H	AY394996	76.896	567	119	11	2568	3125	2584	3147	8.45e-81	311
Seq_H	AY394996	73.697	403	94	11	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY394997	82.338	17716	2942	169	3924	21545	3868	21490	0.0	15208
Seq_H	AY394997	80.096	5416	988	65	22507	27878	22414	27783	0.0	3947
Seq_H	AY394997	89.994	1629	144	12	28225	29838	28035	29659	0.0	2087
Seq_H	AY394997	79.309	1909	360	29	1	1891	16	1907	0.0	1304
Seq_H	AY394997	76.896	567	119	11	2568	3125	2584	3147	8.45e-81	311
Seq_H	AY394997	73.697	403	94	11	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY304488	82.327	17716	2944	169	3924	21545	3868	21490	0.0	15197
Seq_H	AY304488	80.055	5415	992	64	22507	27878	22414	27783	0.0	3936
Seq_H	AY304488	90.056	1619	142	12	28225	29828	28117	29731	0.0	2080
Seq_H	AY304488	79.361	1909	359	29	1	1891	16	1907	0.0	1310
Seq_H	AY304488	76.543	567	121	11	2568	3125	2584	3147	1.83e-77	300
Seq_H	AY304488	73.945	403	93	11	3305	3701	3255	3651	5.42e-33	152
Seq_H	AY304486	82.327	17716	2944	169	3924	21545	3868	21490	0.0	15197
Seq_H	AY304486	80.018	5415	994	64	22507	27878	22414	27783	0.0	3925
Seq_H	AY304486	90.018	1633	144	12	28218	29835	28110	29738	0.0	2095
Seq_H	AY304486	79.309	1909	360	29	1	1891	16	1907	0.0	1304
Seq_H	AY304486	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY304486	73.945	403	93	11	3305	3701	3255	3651	5.42e-33	152
Seq_H	AY390556	82.315	17716	2946	169	3924	21545	3883	21505	0.0	15186
Seq_H	AY390556	80.096	5416	988	65	22507	27878	22429	27798	0.0	3947
Seq_H	AY390556	90.055	1629	143	12	28225	29838	28132	29756	0.0	2093
Seq_H	AY390556	79.204	1909	362	29	1	1891	31	1922	0.0	1293
Seq_H	AY390556	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY390556	73.945	403	93	11	3305	3701	3270	3666	5.42e-33	152
Seq_H	AY278554	82.310	17716	2947	169	3924	21545	3868	21490	0.0	15180
Seq_H	AY278554	80.078	5416	989	65	22507	27878	22414	27783	0.0	3941
Seq_H	AY278554	90.117	1629	142	12	28225	29838	28088	29712	0.0	2098
Seq_H	AY278554	79.330	1911	356	33	1	1891	16	1907	0.0	1304
Seq_H	AY278554	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY278554	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY394985	82.308	17714	2951	168	3924	21545	3633	21255	0.0	15180
Seq_H	AY394985	80.078	5416	989	65	22507	27878	22179	27548	0.0	3941
Seq_H	AY394985	90.117	1629	142	12	28225	29838	27882	29506	0.0	2098
Seq_H	AY394985	77.784	1688	343	27	220	1891	1	1672	0.0	1011
Seq_H	AY394985	76.720	567	120	11	2568	3125	2349	2912	3.93e-79	305
Seq_H	AY394985	73.632	402	96	9	3305	3701	3020	3416	2.52e-31	147
Seq_H	EU371564	82.310	17716	2947	169	3924	21545	3883	21505	0.0	15180
Seq_H	EU371564	79.918	5378	996	59	22507	27846	22429	27760	0.0	3871
Seq_H	EU371564	89.994	1629	144	12	28225	29838	27884	29508	0.0	2087
Seq_H	EU371564	79.435	1911	354	34	1	1891	31	1922	0.0	1315
Seq_H	EU371564	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	EU371564	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY394986	82.302	17714	2952	168	3924	21545	3832	21454	0.0	15175
Seq_H	AY394986	80.059	5416	990	65	22507	27878	22378	27747	0.0	3936
Seq_H	AY394986	90.117	1629	142	12	28225	29838	28081	29705	0.0	2098
Seq_H	AY394986	79.120	1887	360	28	23	1891	1	1871	0.0	1271
Seq_H	AY394986	76.720	567	120	11	2568	3125	2548	3111	3.93e-79	305
Seq_H	AY394986	73.632	402	96	9	3305	3701	3219	3615	2.52e-31	147
Seq_H	AY394994	82.302	17714	2952	168	3924	21545	3868	21490	0.0	15175
Seq_H	AY394994	80.078	5416	989	65	22507	27878	22414	27783	0.0	3941
Seq_H	AY394994	90.117	1629	142	12	28225	29838	28117	29741	0.0	2098
Seq_H	AY394994	79.256	1909	361	29	1	1891	16	1907	0.0	1299
Seq_H	AY394994	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY394994	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY559093	82.304	17716	2948	169	3924	21545	3867	21489	0.0	15175
Seq_H	AY559093	80.041	5416	991	65	22507	27878	22413	27782	0.0	3930
Seq_H	AY559093	90.117	1629	142	12	28225	29838	28087	29711	0.0	2098
Seq_H	AY559093	79.226	1911	358	33	1	1891	15	1906	0.0	1293
Seq_H	AY559093	76.720	567	120	11	2568	3125	2583	3146	3.93e-79	305
Seq_H	AY559093	73.632	402	96	9	3305	3701	3254	3650	2.52e-31	147
Seq_H	EU371559	82.304	17716	2948	169	3924	21545	3883	21505	0.0	15175
Seq_H	EU371559	80.078	5416	989	65	22507	27878	22429	27798	0.0	3941
Seq_H	EU371559	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	EU371559	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	EU371559	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	EU371559	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	KY417146	82.298	17716	2950	169	3924	21545	3883	21506	0.0	15171
Seq_H	KY417146	81.310	7603	1271	119	22314	29838	22237	29767	0.0	6030
Seq_H	KY417146	77.491	2208	454	36	1	2186	31	2217	0.0	1284
Seq_H	KY417146	76.016	492	109	9	2568	3053	2599	3087	2.42e-61	246
Seq_H	KY417146	74.458	415	86	17	3315	3719	3280	3684	9.01e-36	161
Seq_H	KY417146	91.525	59	5	0	21762	21820	21715	21773	7.21e-12	82.4
Seq_H	MK211376	82.312	17701	2946	167	3924	21530	3882	21491	0.0	15171
Seq_H	MK211376	79.519	5078	948	74	22314	27354	22238	27260	0.0	3531
Seq_H	MK211376	85.783	2483	308	32	27353	29804	27788	30256	0.0	2588
Seq_H	MK211376	77.672	2208	450	36	1	2186	30	2216	0.0	1306
Seq_H	MK211376	77.236	492	103	9	2568	3053	2598	3086	2.38e-71	279
Seq_H	MK211376	73.125	480	109	17	3315	3784	3279	3748	1.51e-33	154
Seq_H	AY274119	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY274119	80.041	5416	991	65	22507	27878	22429	27798	0.0	3930
Seq_H	AY274119	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY274119	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY274119	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY274119	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY282752	82.298	17716	2949	169	3924	21545	3868	21490	0.0	15169
Seq_H	AY282752	80.059	5416	990	65	22507	27878	22414	27783	0.0	3936
Seq_H	AY282752	90.117	1629	142	12	28225	29838	28088	29712	0.0	2098
Seq_H	AY282752	79.330	1911	356	33	1	1891	16	1907	0.0	1304
Seq_H	AY282752	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY282752	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY283796	82.298	17716	2949	169	3924	21545	3867	21489	0.0	15169
Seq_H	AY283796	80.096	5416	988	65	22507	27878	22413	27782	0.0	3947
Seq_H	AY283796	90.117	1629	142	12	28225	29838	28087	29711	0.0	2098
Seq_H	AY283796	79.330	1911	356	33	1	1891	15	1906	0.0	1304
Seq_H	AY283796	76.720	567	120	11	2568	3125	2583	3146	3.93e-79	305
Seq_H	AY283796	73.632	402	96	9	3305	3701	3254	3650	2.52e-31	147
Seq_H	AY291451	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY291451	80.078	5416	989	65	22507	27878	22429	27798	0.0	3941
Seq_H	AY291451	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY291451	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY291451	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY291451	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY323977	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY323977	80.078	5416	989	68	22507	27878	22429	27798	0.0	3941
Seq_H	AY323977	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY323977	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY323977	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY323977	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY427439	82.298	17716	2949	169	3924	21545	3867	21489	0.0	15169
Seq_H	AY427439	80.078	5416	989	65	22507	27878	22413	27782	0.0	3941
Seq_H	AY427439	90.117	1629	142	12	28225	29838	28087	29711	0.0	2098
Seq_H	AY427439	79.330	1911	356	33	1	1891	15	1906	0.0	1304
Seq_H	AY427439	76.720	567	120	11	2568	3125	2583	3146	3.93e-79	305
Seq_H	AY427439	73.632	402	96	9	3305	3701	3254	3650	2.52e-31	147
Seq_H	AY357075	82.298	17716	2949	169	3924	21545	3869	21491	0.0	15169
Seq_H	AY357075	80.041	5416	991	65	22507	27878	22415	27784	0.0	3930
Seq_H	AY357075	90.117	1629	142	12	28225	29838	28087	29711	0.0	2098
Seq_H	AY357075	79.330	1911	356	33	1	1891	17	1908	0.0	1304
Seq_H	AY357075	76.720	567	120	11	2568	3125	2585	3148	3.93e-79	305
Seq_H	AY357075	73.632	402	96	9	3305	3701	3256	3652	2.52e-31	147
Seq_H	AY502928	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY502928	80.059	5416	990	65	22507	27878	22429	27798	0.0	3936
Seq_H	AY502928	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY502928	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY502928	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY502928	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY502925	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY502925	80.078	5416	989	65	22507	27878	22429	27798	0.0	3941
Seq_H	AY502925	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY502925	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY502925	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY502925	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY502923	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY502923	80.078	5416	989	65	22507	27878	22429	27798	0.0	3941
Seq_H	AY502923	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY502923	79.330	1911	356	33	1	1891	31	1922	0.0	1304
Seq_H	AY502923	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY502923	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY502926	82.298	17716	2949	169	3924	21545	3883	21505	0.0	15169
Seq_H	AY502926	80.041	5416	991	65	22507	27878	22429	27798	0.0	3932
Seq_H	AY502926	90.117	1629	142	12	28225	29838	28103	29727	0.0	2098
Seq_H	AY502926	79.278	1911	357	33	1	1891	31	1922	0.0	1301
Seq_H	AY502926	76.720	567	120	11	2568	3125	2599	3162	3.93e-79	305
Seq_H	AY502926	73.632	402	96	9	3305	3701	3270	3666	2.52e-31	147
Seq_H	AY394993	82.300	17718	2945	172	3924	21545	3868	21490	0.0	15169
Seq_H	AY394993	80.078	5416	989	65	22507	27878	22414	27783	0.0	3941
Seq_H	AY394993	90.117	1629	142	12	28225	29838	28088	29712	0.0	2098
Seq_H	AY394993	79.256	1909	361	29	1	1891	16	1907	0.0	1299
Seq_H	AY394993	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY394993	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY394983	82.298	17716	2949	169	3924	21545	3831	21453	0.0	15169
Seq_H	AY394983	80.096	5416	988	65	22507	27878	22377	27746	0.0	3947
Seq_H	AY394983	90.117	1629	142	12	28225	29838	28051	29675	0.0	2098
Seq_H	AY394983	79.184	1888	355	32	24	1891	1	1870	0.0	1275
Seq_H	AY394983	76.720	567	120	11	2568	3125	2547	3110	3.93e-79	305
Seq_H	AY394983	73.632	402	96	9	3305	3701	3218	3614	2.52e-31	147
Seq_H	AY394995	82.296	17714	2953	168	3924	21545	3868	21490	0.0	15169
Seq_H	AY394995	80.059	5416	990	65	22507	27878	22414	27783	0.0	3936
Seq_H	AY394995	90.117	1629	142	12	28225	29838	28117	29741	0.0	2098
Seq_H	AY394995	79.256	1909	361	29	1	1891	16	1907	0.0	1299
Seq_H	AY394995	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY394995	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY394991	82.298	17716	2949	169	3924	21545	3868	21490	0.0	15169
Seq_H	AY394991	80.078	5416	989	65	22507	27878	22414	27783	0.0	3941
Seq_H	AY394991	90.117	1629	142	12	28225	29838	28088	29712	0.0	2098
Seq_H	AY394991	79.330	1911	356	33	1	1891	16	1907	0.0	1304
Seq_H	AY394991	76.720	567	120	11	2568	3125	2584	3147	3.93e-79	305
Seq_H	AY394991	73.632	402	96	9	3305	3701	3255	3651	2.52e-31	147
Seq_H	AY394987	82.298	17716	2949	169	3924	21545	3841	21463	0.0	15169
Seq_H	AY394987	80.078	5416	989	65	22507	27878	22387	27756	0.0	3941
Seq_H	AY394987	90.117	1629	142	12	28225	29838	28061	29685	0.0	2098
Seq_H	AY394987	79.294	1898	355	32	14	1891	1	1880	0.0	1293
Seq_H	AY394987	76.720	567	120	11	2568	3125	2557	3120	3.93e-79	305
Seq_H	AY394987	73.632	402	96	9	3305	3701	3228	3624	2.52e-31	147
Seq_H	AY394999	82.298	17716	2949	169	3924	21545	3868	21490	0.0	15169
Seq_H	AY394999	80.071	5334	981	57	22507	27803	22414	27702	0.0	3886
